income_total,DAYS_BIRTH,family_size,begin_month,credit
225000.0,-16507,2.0,-34.0,2.0
405000.0,-14166,3.0,-55.0,2.0
265500.0,-10143,1.0,-14.0,2.0
166500.0,-13156,2.0,-16.0,1.0
675000.0,-10885,3.0,-3.0,1.0
76500.0,-24311,2.0,-10.0,0.0
67500.0,-12281,2.0,-32.0,2.0
126000.0,-21892,2.0,-44.0,1.0
162000.0,-15137,3.0,-20.0,2.0
67500.0,-11140,3.0,-10.0,0.0
247500.0,-13102,4.0,-36.0,2.0
126000.0,-12411,4.0,-39.0,2.0
112500.0,-20433,1.0,-5.0,1.0
225000.0,-12293,4.0,-5.0,1.0
216000.0,-20062,1.0,-35.0,2.0
207000.0,-14761,2.0,-4.0,2.0
405000.0,-16920,3.0,-54.0,0.0
585000.0,-10430,2.0,-34.0,2.0
180000.0,-15730,2.0,-13.0,2.0
202500.0,-10754,1.0,-10.0,1.0
180000.0,-17533,1.0,-49.0,2.0
225000.0,-11000,2.0,-29.0,2.0
225000.0,-14346,2.0,-36.0,2.0
270000.0,-23310,1.0,-49.0,0.0
202500.0,-10191,2.0,0.0,0.0
99000.0,-18976,2.0,-50.0,2.0
157500.0,-15035,2.0,-10.0,2.0
360000.0,-21330,2.0,-28.0,2.0
67500.0,-16581,3.0,-16.0,2.0
90000.0,-10121,2.0,-13.0,1.0
225000.0,-9735,2.0,-3.0,1.0
157500.0,-15851,3.0,-59.0,2.0
270000.0,-18101,2.0,-32.0,2.0
135000.0,-24324,1.0,-27.0,2.0
135000.0,-16031,2.0,-12.0,2.0
279000.0,-21893,2.0,-12.0,2.0
292500.0,-18875,2.0,-52.0,1.0
180000.0,-10958,4.0,-3.0,1.0
148500.0,-21512,2.0,-11.0,2.0
247500.0,-12149,4.0,-46.0,1.0
157500.0,-15282,4.0,-16.0,1.0
292500.0,-14522,2.0,-39.0,2.0
180000.0,-12604,2.0,-26.0,2.0
135000.0,-16271,2.0,-3.0,1.0
76500.0,-17782,2.0,-57.0,2.0
202500.0,-18596,1.0,0.0,1.0
67500.0,-13297,6.0,-16.0,2.0
180000.0,-21369,2.0,-8.0,0.0
112500.0,-9905,2.0,-10.0,1.0
112500.0,-24246,1.0,-41.0,2.0
180000.0,-24121,2.0,-52.0,2.0
157500.0,-17241,4.0,-21.0,2.0
112500.0,-10034,4.0,-52.0,2.0
157500.0,-18493,1.0,-18.0,2.0
135000.0,-14734,2.0,-41.0,0.0
135000.0,-17236,3.0,-10.0,2.0
99000.0,-24189,2.0,-26.0,2.0
270000.0,-16142,1.0,-4.0,2.0
279000.0,-11042,1.0,-34.0,2.0
135000.0,-14935,3.0,-32.0,2.0
247500.0,-19672,1.0,-12.0,2.0
112500.0,-20008,2.0,-32.0,2.0
90000.0,-10127,2.0,-2.0,1.0
135000.0,-8231,1.0,-12.0,2.0
171000.0,-20103,2.0,-16.0,0.0
270000.0,-12894,2.0,-12.0,0.0
247500.0,-8560,1.0,-3.0,1.0
148500.0,-12119,1.0,-24.0,2.0
112500.0,-14762,2.0,-21.0,2.0
135000.0,-11905,2.0,-44.0,2.0
135000.0,-17121,2.0,-27.0,2.0
81000.0,-11256,2.0,-45.0,1.0
225000.0,-18868,2.0,-49.0,2.0
90000.0,-19895,2.0,-18.0,2.0
112500.0,-10406,3.0,-5.0,1.0
202500.0,-10564,2.0,-17.0,1.0
135000.0,-14041,2.0,-21.0,2.0
112500.0,-23287,2.0,-10.0,2.0
225000.0,-17318,2.0,-5.0,2.0
135000.0,-9948,1.0,-17.0,2.0
112500.0,-19709,2.0,-46.0,2.0
135000.0,-9770,2.0,-50.0,2.0
54000.0,-18651,2.0,-56.0,2.0
202500.0,-10525,4.0,-1.0,1.0
99000.0,-10633,3.0,-29.0,2.0
180000.0,-14732,2.0,-50.0,2.0
450000.0,-14874,4.0,-15.0,1.0
270000.0,-20770,2.0,-13.0,1.0
225000.0,-16511,2.0,-29.0,1.0
166500.0,-17048,2.0,-24.0,2.0
180000.0,-12053,3.0,-19.0,0.0
121500.0,-12845,3.0,-16.0,1.0
112500.0,-23360,2.0,-4.0,2.0
225000.0,-15671,2.0,-22.0,2.0
306000.0,-10707,2.0,-19.0,1.0
315000.0,-21012,1.0,-22.0,2.0
225000.0,-12244,4.0,-6.0,2.0
81000.0,-10648,3.0,-31.0,2.0
445500.0,-12477,2.0,-16.0,2.0
135000.0,-18975,1.0,-12.0,0.0
99000.0,-18563,2.0,-32.0,2.0
135000.0,-10370,1.0,-17.0,2.0
225000.0,-13600,4.0,-45.0,2.0
270000.0,-14466,2.0,-27.0,2.0
157500.0,-9124,2.0,-16.0,2.0
202500.0,-11107,2.0,-41.0,2.0
49500.0,-21157,2.0,-57.0,2.0
157500.0,-14098,2.0,-18.0,1.0
76500.0,-20592,2.0,-9.0,1.0
112500.0,-12571,3.0,-56.0,2.0
90000.0,-12623,2.0,-12.0,0.0
112500.0,-20838,2.0,-28.0,2.0
157500.0,-8948,2.0,-16.0,2.0
112500.0,-17058,3.0,-13.0,2.0
292500.0,-18484,2.0,-44.0,2.0
405000.0,-12732,3.0,-37.0,2.0
211500.0,-15964,2.0,-16.0,2.0
180000.0,-20165,2.0,-14.0,2.0
216000.0,-22715,2.0,-9.0,2.0
135000.0,-19071,2.0,-18.0,0.0
247500.0,-13788,1.0,-21.0,1.0
157500.0,-11736,2.0,-7.0,2.0
126000.0,-20136,2.0,-13.0,2.0
202500.0,-21878,1.0,-51.0,2.0
211500.0,-17249,2.0,-43.0,1.0
243000.0,-22702,2.0,-51.0,1.0
121500.0,-22571,2.0,-35.0,1.0
112500.0,-18715,2.0,-60.0,2.0
83250.0,-20592,2.0,-28.0,2.0
261000.0,-11117,2.0,-42.0,0.0
67500.0,-23719,1.0,-25.0,1.0
67500.0,-13621,1.0,-12.0,2.0
157500.0,-11724,1.0,-2.0,1.0
180000.0,-20165,2.0,-46.0,2.0
144000.0,-13509,3.0,-40.0,2.0
225000.0,-13902,2.0,-7.0,2.0
225000.0,-15290,4.0,-3.0,0.0
225000.0,-10502,3.0,-41.0,1.0
202500.0,-23510,2.0,-9.0,1.0
175500.0,-18868,2.0,-50.0,2.0
270000.0,-12323,5.0,-19.0,2.0
90000.0,-20531,2.0,-51.0,0.0
54000.0,-16816,3.0,-26.0,2.0
103500.0,-17007,2.0,-13.0,2.0
112500.0,-22670,2.0,-31.0,2.0
135000.0,-10906,2.0,-40.0,2.0
225000.0,-10596,4.0,-31.0,2.0
144000.0,-22643,2.0,-26.0,2.0
382500.0,-11298,1.0,-25.0,2.0
135000.0,-10112,3.0,-16.0,1.0
148500.0,-18905,2.0,-2.0,1.0
225000.0,-19431,2.0,-47.0,2.0
900000.0,-15380,3.0,-23.0,2.0
90000.0,-15329,1.0,-6.0,0.0
144000.0,-18136,2.0,-26.0,0.0
292500.0,-12569,3.0,-17.0,0.0
180000.0,-11089,2.0,-13.0,2.0
157500.0,-16415,2.0,-29.0,0.0
67500.0,-13259,4.0,-8.0,2.0
90000.0,-19042,1.0,-28.0,2.0
225000.0,-15926,2.0,-22.0,1.0
270000.0,-17702,2.0,-31.0,2.0
225000.0,-12486,4.0,-16.0,2.0
315000.0,-23313,2.0,-25.0,2.0
76500.0,-20612,2.0,-58.0,2.0
292500.0,-18875,2.0,-40.0,1.0
81000.0,-11546,2.0,-18.0,2.0
247500.0,-23280,1.0,-56.0,2.0
99000.0,-24611,1.0,-5.0,2.0
135000.0,-9862,4.0,0.0,1.0
270000.0,-16133,2.0,-10.0,2.0
157500.0,-11496,2.0,-3.0,0.0
117000.0,-16809,3.0,-28.0,1.0
90000.0,-22011,2.0,-39.0,2.0
270000.0,-18948,3.0,-18.0,2.0
135000.0,-20178,1.0,-11.0,2.0
99000.0,-15590,2.0,-38.0,2.0
90000.0,-12690,4.0,-30.0,1.0
202500.0,-15309,2.0,-14.0,2.0
135000.0,-15948,3.0,-33.0,2.0
315000.0,-12846,2.0,-18.0,1.0
157500.0,-14510,3.0,-22.0,2.0
148500.0,-11819,1.0,-1.0,1.0
117000.0,-22655,2.0,-47.0,0.0
157500.0,-12843,5.0,-38.0,1.0
135000.0,-10699,2.0,-58.0,2.0
121500.0,-11962,1.0,-41.0,2.0
270000.0,-12333,2.0,-6.0,2.0
292500.0,-13284,2.0,-26.0,2.0
67500.0,-19238,2.0,-46.0,2.0
135000.0,-9957,3.0,-12.0,2.0
135000.0,-15407,2.0,-8.0,1.0
450000.0,-16502,2.0,-15.0,2.0
360000.0,-15001,4.0,-34.0,2.0
234000.0,-10621,1.0,-24.0,2.0
238500.0,-22246,2.0,-32.0,2.0
94500.0,-21513,2.0,-24.0,2.0
315000.0,-11206,3.0,-23.0,2.0
157500.0,-16247,2.0,-18.0,2.0
337500.0,-14408,2.0,-13.0,2.0
225000.0,-14476,2.0,-20.0,0.0
112500.0,-12167,2.0,-60.0,2.0
117000.0,-13494,2.0,-22.0,2.0
76500.0,-16139,2.0,-32.0,2.0
56700.0,-20696,2.0,-17.0,2.0
207000.0,-19569,1.0,-12.0,2.0
108000.0,-14349,2.0,-11.0,1.0
67500.0,-10718,4.0,-30.0,0.0
315000.0,-14419,2.0,-17.0,2.0
315000.0,-16348,2.0,-39.0,2.0
157500.0,-18258,1.0,-17.0,2.0
81000.0,-17493,2.0,-38.0,2.0
112500.0,-20304,2.0,-21.0,2.0
135000.0,-15055,2.0,-36.0,2.0
292500.0,-13949,4.0,-5.0,0.0
121500.0,-16119,2.0,-21.0,2.0
112500.0,-13885,3.0,-27.0,2.0
135000.0,-14810,2.0,-8.0,2.0
159750.0,-9167,3.0,-21.0,2.0
90000.0,-22437,1.0,-27.0,0.0
94500.0,-24302,1.0,0.0,0.0
225000.0,-20081,2.0,-24.0,2.0
126000.0,-16468,4.0,-36.0,2.0
112500.0,-13328,4.0,-29.0,2.0
135000.0,-14496,3.0,-32.0,2.0
144000.0,-19270,2.0,-19.0,2.0
112500.0,-10594,1.0,-41.0,1.0
225000.0,-13021,2.0,-53.0,2.0
202500.0,-11942,3.0,-60.0,2.0
270000.0,-15646,3.0,-59.0,2.0
157500.0,-22742,2.0,-14.0,0.0
67500.0,-11405,2.0,-9.0,2.0
202500.0,-10059,3.0,-29.0,1.0
180000.0,-10271,2.0,-12.0,1.0
261000.0,-19758,1.0,-7.0,2.0
270000.0,-19164,1.0,-14.0,1.0
225000.0,-13456,4.0,-25.0,0.0
202500.0,-15346,3.0,-20.0,2.0
135000.0,-12928,5.0,-10.0,2.0
180000.0,-21753,2.0,-29.0,2.0
112500.0,-10551,3.0,-12.0,2.0
112500.0,-17493,2.0,-48.0,2.0
144000.0,-14407,1.0,-5.0,2.0
81000.0,-16435,4.0,-36.0,2.0
153000.0,-23679,1.0,-23.0,2.0
130500.0,-11331,3.0,-43.0,2.0
135000.0,-14080,2.0,-22.0,0.0
180000.0,-15800,1.0,-51.0,1.0
270000.0,-14638,1.0,-27.0,1.0
112500.0,-20285,2.0,-52.0,2.0
126000.0,-23914,2.0,-42.0,0.0
450000.0,-10837,1.0,-58.0,2.0
33300.0,-19605,2.0,-41.0,2.0
270000.0,-10844,1.0,-18.0,0.0
202500.0,-20544,2.0,-56.0,2.0
112500.0,-15555,2.0,-19.0,2.0
225000.0,-14172,4.0,-10.0,1.0
337500.0,-11344,1.0,-51.0,2.0
225000.0,-19949,2.0,-39.0,1.0
225000.0,-17375,2.0,-40.0,2.0
144000.0,-10337,1.0,-18.0,0.0
207000.0,-22398,2.0,-37.0,2.0
112500.0,-9952,1.0,-1.0,0.0
225000.0,-19252,1.0,-38.0,2.0
270000.0,-18147,4.0,-42.0,2.0
49500.0,-21157,2.0,-6.0,2.0
252000.0,-10750,2.0,-15.0,2.0
225000.0,-14058,3.0,-8.0,2.0
67500.0,-22611,1.0,-51.0,0.0
256500.0,-17594,3.0,-32.0,2.0
135000.0,-22752,2.0,-12.0,1.0
180000.0,-13678,5.0,-23.0,2.0
427500.0,-9278,1.0,-14.0,1.0
112500.0,-14892,2.0,-51.0,2.0
112500.0,-12078,2.0,-14.0,2.0
135000.0,-14854,2.0,-28.0,2.0
67500.0,-15408,2.0,-11.0,2.0
202500.0,-10218,3.0,-6.0,2.0
144000.0,-15743,2.0,-30.0,2.0
135000.0,-13753,2.0,-58.0,2.0
157500.0,-20578,2.0,-41.0,2.0
270000.0,-18307,2.0,-14.0,2.0
157500.0,-12402,2.0,-35.0,2.0
211500.0,-10537,2.0,-24.0,2.0
202500.0,-22960,2.0,-6.0,2.0
130500.0,-24293,1.0,-39.0,1.0
144000.0,-12277,4.0,-23.0,0.0
324000.0,-13482,3.0,-42.0,2.0
67500.0,-9130,1.0,-11.0,2.0
225000.0,-11067,2.0,-40.0,0.0
225000.0,-13528,3.0,-34.0,1.0
270000.0,-20578,2.0,-12.0,2.0
135000.0,-16965,2.0,-59.0,2.0
121500.0,-12716,3.0,-45.0,2.0
90000.0,-13352,3.0,-37.0,1.0
315000.0,-14504,3.0,-41.0,2.0
144000.0,-19975,2.0,-55.0,2.0
121500.0,-10962,1.0,-14.0,2.0
112500.0,-12392,3.0,-7.0,1.0
216000.0,-11445,2.0,-5.0,2.0
225000.0,-10763,2.0,-40.0,2.0
157500.0,-14510,3.0,-29.0,2.0
292500.0,-17663,2.0,-34.0,2.0
144000.0,-21027,2.0,-11.0,1.0
225000.0,-12322,2.0,-26.0,1.0
157500.0,-13437,3.0,-50.0,2.0
81000.0,-12358,4.0,-10.0,1.0
202500.0,-15973,2.0,-14.0,2.0
202500.0,-20481,2.0,-2.0,1.0
135000.0,-14400,2.0,-26.0,2.0
157500.0,-12135,4.0,-23.0,1.0
90000.0,-23267,1.0,-13.0,2.0
270000.0,-11248,2.0,-47.0,1.0
225000.0,-15443,3.0,-23.0,2.0
270000.0,-15167,3.0,-35.0,2.0
135000.0,-12804,4.0,-32.0,1.0
202500.0,-23083,1.0,-28.0,0.0
135000.0,-12903,4.0,-20.0,2.0
112500.0,-15731,2.0,-10.0,1.0
225000.0,-17473,1.0,-18.0,1.0
112500.0,-12078,2.0,-22.0,2.0
135000.0,-19124,1.0,-15.0,2.0
202500.0,-14813,2.0,-6.0,1.0
292500.0,-14670,4.0,-20.0,2.0
184500.0,-18013,2.0,-41.0,2.0
157500.0,-10193,2.0,-23.0,2.0
90000.0,-23120,2.0,-9.0,1.0
225000.0,-10166,1.0,-14.0,2.0
405000.0,-13810,3.0,-48.0,1.0
112500.0,-18759,2.0,-3.0,1.0
76500.0,-20833,2.0,-59.0,1.0
225000.0,-11598,2.0,-42.0,1.0
180000.0,-15351,1.0,-20.0,0.0
135000.0,-13087,2.0,-54.0,2.0
193500.0,-18449,1.0,-39.0,0.0
171000.0,-11052,2.0,-16.0,2.0
85500.0,-18438,2.0,-7.0,2.0
135000.0,-23929,1.0,-32.0,2.0
270000.0,-13538,3.0,-16.0,1.0
180000.0,-14321,2.0,-21.0,2.0
112500.0,-14301,3.0,-20.0,1.0
202500.0,-12448,6.0,-14.0,2.0
135000.0,-15143,2.0,-9.0,2.0
112500.0,-13328,4.0,-29.0,2.0
157500.0,-9579,2.0,-2.0,0.0
360000.0,-11524,3.0,-27.0,2.0
135000.0,-24022,1.0,-44.0,0.0
112500.0,-13656,3.0,-43.0,1.0
216000.0,-19150,2.0,-19.0,2.0
54000.0,-20132,1.0,0.0,1.0
112500.0,-20285,2.0,-28.0,2.0
495000.0,-22867,1.0,-50.0,2.0
216000.0,-22867,2.0,-16.0,2.0
144000.0,-18705,2.0,-35.0,2.0
225000.0,-15088,2.0,-34.0,2.0
112500.0,-14234,3.0,-1.0,1.0
180000.0,-15554,2.0,-30.0,1.0
202500.0,-16391,3.0,-52.0,2.0
270000.0,-14950,4.0,-24.0,2.0
225000.0,-14816,2.0,-11.0,1.0
99000.0,-14661,2.0,-11.0,1.0
81000.0,-21801,2.0,-9.0,1.0
202500.0,-20870,2.0,-23.0,2.0
360000.0,-22295,2.0,-23.0,1.0
135000.0,-10151,3.0,-11.0,2.0
157500.0,-17237,1.0,-13.0,2.0
90000.0,-24521,2.0,-46.0,2.0
103500.0,-10682,5.0,-37.0,2.0
112500.0,-17300,2.0,-38.0,2.0
157500.0,-9313,2.0,-27.0,2.0
270000.0,-12910,3.0,-25.0,2.0
225000.0,-10182,1.0,-36.0,2.0
382500.0,-12791,3.0,-44.0,2.0
117000.0,-23283,2.0,-3.0,1.0
193500.0,-22168,2.0,-1.0,1.0
135000.0,-23146,1.0,-31.0,1.0
90000.0,-21066,1.0,-7.0,1.0
247500.0,-12217,3.0,-53.0,1.0
135000.0,-20493,2.0,-47.0,1.0
450000.0,-10837,1.0,-27.0,2.0
157500.0,-14172,1.0,-51.0,2.0
90000.0,-13639,3.0,-46.0,2.0
121500.0,-11327,4.0,-16.0,0.0
225000.0,-20429,2.0,-4.0,2.0
90000.0,-16691,3.0,-41.0,2.0
270000.0,-17482,1.0,-15.0,2.0
144000.0,-12116,2.0,-25.0,2.0
112500.0,-18759,2.0,-18.0,2.0
130500.0,-13520,2.0,-46.0,2.0
135000.0,-16300,2.0,-41.0,2.0
157500.0,-9697,3.0,-35.0,0.0
157500.0,-14212,4.0,-14.0,2.0
270000.0,-9690,1.0,-19.0,0.0
202500.0,-18939,1.0,-24.0,0.0
45000.0,-22420,2.0,-8.0,2.0
157500.0,-17056,2.0,-32.0,0.0
168750.0,-21027,2.0,-52.0,1.0
292500.0,-22576,1.0,-21.0,2.0
225000.0,-16557,1.0,-1.0,1.0
135000.0,-9957,3.0,-26.0,1.0
166500.0,-12312,4.0,-17.0,0.0
225000.0,-15123,2.0,-19.0,1.0
225000.0,-11268,4.0,-12.0,2.0
202500.0,-12811,1.0,-39.0,2.0
202500.0,-17450,1.0,-3.0,1.0
135000.0,-11965,4.0,-36.0,0.0
180000.0,-14192,5.0,-24.0,2.0
180000.0,-22228,2.0,-47.0,2.0
315000.0,-16829,2.0,-6.0,0.0
157500.0,-12047,3.0,-51.0,2.0
270000.0,-16692,2.0,-46.0,2.0
37800.0,-13014,5.0,-6.0,2.0
139500.0,-13166,4.0,-56.0,2.0
126000.0,-14002,3.0,-14.0,2.0
126000.0,-24387,1.0,-47.0,2.0
126000.0,-15653,2.0,-29.0,2.0
180000.0,-23029,1.0,-16.0,2.0
135000.0,-16271,2.0,-28.0,1.0
157500.0,-8466,1.0,-26.0,2.0
180000.0,-10433,3.0,-14.0,0.0
180000.0,-22190,2.0,-8.0,2.0
157500.0,-20976,2.0,-16.0,2.0
202500.0,-18626,2.0,-43.0,2.0
90000.0,-11496,2.0,-19.0,2.0
382500.0,-14806,1.0,-42.0,2.0
180000.0,-14547,1.0,-23.0,2.0
112500.0,-19723,2.0,-11.0,0.0
135000.0,-10386,1.0,-10.0,2.0
117000.0,-21428,2.0,-16.0,2.0
40500.0,-23933,2.0,-60.0,1.0
193500.0,-18449,1.0,-10.0,0.0
225000.0,-14594,2.0,-17.0,2.0
135000.0,-19841,2.0,-50.0,2.0
90000.0,-14210,2.0,-12.0,2.0
112500.0,-13440,2.0,-50.0,2.0
162000.0,-15973,1.0,-10.0,2.0
157500.0,-11965,2.0,-38.0,2.0
90000.0,-12989,4.0,-40.0,2.0
225000.0,-18042,1.0,-36.0,2.0
121500.0,-11327,4.0,-39.0,2.0
405000.0,-12675,3.0,-14.0,1.0
175500.0,-18643,1.0,-4.0,2.0
180000.0,-11719,4.0,-11.0,1.0
225000.0,-10229,1.0,-9.0,2.0
90000.0,-16280,3.0,-58.0,2.0
270000.0,-12155,3.0,-19.0,1.0
405000.0,-10726,2.0,-35.0,2.0
135000.0,-20323,2.0,0.0,0.0
270000.0,-19790,2.0,-39.0,2.0
157500.0,-16951,2.0,-6.0,2.0
450000.0,-19087,2.0,-22.0,1.0
310500.0,-13141,1.0,-12.0,2.0
99000.0,-14798,3.0,-53.0,2.0
90000.0,-11176,2.0,-47.0,2.0
112500.0,-23255,2.0,-55.0,0.0
135000.0,-15481,3.0,-29.0,2.0
62653.5,-19658,1.0,-28.0,0.0
157500.0,-14133,3.0,-33.0,0.0
130500.0,-13520,2.0,-16.0,2.0
49500.0,-22129,2.0,-1.0,1.0
270000.0,-19363,1.0,-30.0,2.0
360000.0,-14498,2.0,-29.0,2.0
67500.0,-19620,2.0,-11.0,0.0
175500.0,-18676,4.0,-29.0,2.0
112500.0,-18575,2.0,-47.0,2.0
157500.0,-15602,2.0,-31.0,2.0
135000.0,-13833,3.0,-11.0,0.0
157500.0,-11130,2.0,-18.0,1.0
225000.0,-19124,2.0,-30.0,2.0
270000.0,-15381,2.0,-17.0,2.0
120150.0,-22220,1.0,-42.0,2.0
112500.0,-9885,3.0,-7.0,0.0
135000.0,-9100,1.0,-35.0,1.0
90000.0,-21833,2.0,-52.0,0.0
202500.0,-9343,1.0,-2.0,1.0
180000.0,-14574,3.0,-24.0,1.0
180000.0,-19614,3.0,-27.0,2.0
168750.0,-16031,2.0,-4.0,2.0
180000.0,-23059,1.0,-26.0,1.0
180000.0,-17075,2.0,-48.0,2.0
202500.0,-18579,2.0,-54.0,2.0
180000.0,-14663,1.0,-10.0,2.0
112500.0,-15244,2.0,-37.0,1.0
99000.0,-12752,4.0,-29.0,2.0
562500.0,-13790,3.0,-29.0,0.0
90000.0,-21340,2.0,-29.0,2.0
315000.0,-12348,4.0,-8.0,1.0
157500.0,-10845,3.0,-21.0,2.0
162000.0,-19340,2.0,-24.0,2.0
126000.0,-21892,2.0,-23.0,1.0
135000.0,-14926,2.0,-15.0,2.0
157500.0,-20976,2.0,-53.0,1.0
99000.0,-10417,2.0,-58.0,1.0
139500.0,-14355,3.0,-2.0,1.0
157500.0,-15355,3.0,-1.0,1.0
148500.0,-10325,2.0,-27.0,1.0
315000.0,-14064,1.0,-32.0,2.0
360000.0,-17763,2.0,-13.0,2.0
360000.0,-17763,2.0,-11.0,2.0
135000.0,-14400,2.0,-24.0,0.0
450000.0,-18476,3.0,-21.0,0.0
540000.0,-19347,1.0,-4.0,2.0
180000.0,-23006,1.0,-11.0,2.0
90000.0,-14209,2.0,-39.0,2.0
198000.0,-24662,2.0,-11.0,1.0
207000.0,-16985,2.0,-11.0,2.0
112500.0,-19931,2.0,-42.0,2.0
54000.0,-12475,5.0,-54.0,0.0
153000.0,-13283,4.0,-43.0,2.0
67500.0,-14240,2.0,-39.0,2.0
135000.0,-14439,4.0,-23.0,2.0
270000.0,-14774,3.0,-26.0,2.0
328500.0,-12691,2.0,-10.0,0.0
135000.0,-16497,2.0,-17.0,2.0
112500.0,-10551,3.0,-15.0,2.0
616500.0,-13242,3.0,-37.0,2.0
135000.0,-22240,2.0,-55.0,1.0
112500.0,-11133,2.0,-56.0,2.0
157500.0,-11091,2.0,-7.0,1.0
112500.0,-9811,3.0,-26.0,2.0
180000.0,-19307,1.0,-9.0,2.0
180000.0,-13467,2.0,-17.0,0.0
337500.0,-18562,2.0,-7.0,2.0
180000.0,-10680,2.0,-23.0,0.0
157500.0,-15145,2.0,-44.0,2.0
112500.0,-20838,2.0,-17.0,2.0
180000.0,-14279,1.0,-45.0,2.0
45000.0,-13378,2.0,-23.0,2.0
225000.0,-18684,3.0,-17.0,2.0
171000.0,-13344,4.0,-21.0,2.0
135000.0,-23929,1.0,-60.0,2.0
202500.0,-21126,1.0,-38.0,2.0
135000.0,-12444,2.0,-10.0,2.0
103500.0,-19632,1.0,-41.0,2.0
135000.0,-20222,2.0,-46.0,1.0
135000.0,-13255,4.0,-16.0,2.0
288000.0,-16181,1.0,-7.0,2.0
225000.0,-22231,2.0,-6.0,2.0
94500.0,-22140,2.0,-45.0,2.0
391500.0,-16995,2.0,-39.0,2.0
67500.0,-19368,2.0,-8.0,2.0
193500.0,-9540,1.0,-22.0,2.0
225000.0,-17706,2.0,-16.0,2.0
76500.0,-25140,1.0,-49.0,0.0
90000.0,-22731,1.0,-38.0,2.0
180000.0,-17918,2.0,-27.0,2.0
157500.0,-20976,2.0,-23.0,1.0
225000.0,-24247,2.0,-2.0,1.0
202500.0,-15556,2.0,-7.0,2.0
270000.0,-15988,4.0,-8.0,2.0
112500.0,-15839,1.0,-29.0,1.0
189000.0,-13788,4.0,-10.0,1.0
99000.0,-22657,2.0,-59.0,1.0
184500.0,-13916,2.0,-52.0,2.0
180000.0,-23734,2.0,-36.0,2.0
247500.0,-14709,1.0,-59.0,2.0
157500.0,-15602,2.0,-39.0,2.0
76500.0,-10080,3.0,-8.0,2.0
315000.0,-16359,3.0,-41.0,2.0
675000.0,-18196,2.0,-45.0,2.0
225000.0,-12478,3.0,-32.0,2.0
270000.0,-19164,1.0,-48.0,1.0
112500.0,-20577,1.0,-45.0,2.0
135000.0,-19121,1.0,-9.0,2.0
202500.0,-21246,2.0,-11.0,2.0
135000.0,-16413,2.0,-25.0,0.0
135000.0,-21113,2.0,-26.0,2.0
76500.0,-19862,2.0,-16.0,2.0
135000.0,-9454,3.0,-22.0,2.0
225000.0,-15210,4.0,-39.0,2.0
202500.0,-15941,2.0,-38.0,2.0
148500.0,-19276,2.0,-8.0,0.0
112500.0,-18920,2.0,-22.0,0.0
166500.0,-9193,3.0,-15.0,2.0
157500.0,-21497,1.0,-56.0,2.0
180000.0,-13643,2.0,-16.0,2.0
157500.0,-9234,1.0,-33.0,2.0
135000.0,-20493,2.0,-3.0,1.0
202500.0,-15904,4.0,-26.0,2.0
225000.0,-13941,1.0,-32.0,1.0
90000.0,-24129,1.0,-49.0,2.0
135000.0,-18103,2.0,-14.0,2.0
76500.0,-17401,2.0,-2.0,1.0
157500.0,-10686,3.0,-27.0,2.0
225000.0,-15123,2.0,-26.0,1.0
135000.0,-21870,1.0,-18.0,1.0
315000.0,-21012,1.0,-27.0,2.0
90000.0,-22123,2.0,-18.0,1.0
270000.0,-15174,5.0,-30.0,1.0
90000.0,-10175,3.0,-10.0,2.0
207000.0,-14690,2.0,-50.0,1.0
360000.0,-12730,4.0,-42.0,2.0
162000.0,-14786,2.0,-28.0,0.0
261000.0,-23710,1.0,-43.0,2.0
202500.0,-19032,1.0,-7.0,2.0
90000.0,-10561,2.0,-41.0,2.0
60750.0,-10687,4.0,-58.0,0.0
135000.0,-12579,3.0,-1.0,1.0
337500.0,-11440,3.0,-59.0,2.0
211500.0,-13427,2.0,-43.0,1.0
225000.0,-10763,2.0,-49.0,1.0
225000.0,-14265,3.0,-27.0,2.0
112500.0,-22788,2.0,-48.0,1.0
270000.0,-10817,3.0,-24.0,2.0
67500.0,-9047,1.0,-15.0,2.0
67500.0,-16447,2.0,-36.0,1.0
112500.0,-17202,2.0,-24.0,2.0
202500.0,-9510,3.0,-42.0,2.0
202500.0,-13657,2.0,-48.0,2.0
161100.0,-19825,2.0,-10.0,1.0
153000.0,-14966,2.0,-51.0,2.0
180000.0,-17816,2.0,-59.0,2.0
198000.0,-22002,1.0,-12.0,1.0
315000.0,-12348,4.0,-32.0,2.0
112500.0,-11648,4.0,-50.0,1.0
225000.0,-11290,4.0,-11.0,1.0
202500.0,-12440,2.0,-32.0,2.0
180000.0,-14082,3.0,-38.0,2.0
225000.0,-16737,3.0,-19.0,1.0
157500.0,-20976,2.0,-11.0,2.0
900000.0,-9889,4.0,-18.0,0.0
135000.0,-18197,2.0,-56.0,2.0
225000.0,-17031,1.0,-5.0,1.0
126000.0,-20061,2.0,-9.0,2.0
94500.0,-18095,2.0,-53.0,2.0
157500.0,-20971,2.0,-5.0,2.0
157500.0,-23483,2.0,-24.0,2.0
108000.0,-19316,2.0,-34.0,2.0
180000.0,-9342,4.0,-5.0,2.0
270000.0,-12745,4.0,-24.0,2.0
157500.0,-17791,2.0,-20.0,2.0
166500.0,-24534,1.0,-14.0,1.0
247500.0,-11286,2.0,-12.0,2.0
112500.0,-24001,2.0,-35.0,2.0
67500.0,-18165,2.0,-34.0,2.0
